STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT10,WT10_ATTRIBUTES
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/11/2019,,,,,,,,,0.46,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/13/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/14/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/15/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/16/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/17/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/18/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/19/2019,,,,,,,,,0.11,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/21/2019,,,,,,,,,0.94,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/22/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/23/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/24/2019,,,,,,,,,0.85,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/25/2019,,,,,,,,,1.78,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/26/2019,,,,,,,,,0.76,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/27/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/28/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/29/2019,,,,,,,,,0.07,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/30/2019,,,,,,,,,0.93,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,10/31/2019,,,,,,,,,0.04,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/1/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/2/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/3/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/4/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/5/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/6/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/7/2019,,,,,,,,,3.24,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/8/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/9/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/10/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/11/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/12/2019,,,,,,,,,0.03,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/13/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/14/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/15/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/16/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/17/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/18/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/19/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/21/2019,,,,,,,,,0.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/22/2019,,,,,,,,,1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/23/2019,,,,,,,,,0.05,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/24/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/25/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/26/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/27/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/28/2019,,,,,,,,,0.08,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/29/2019,,,,,,,,,0.26,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,11/30/2019,,,,,,,,,0.61,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/1/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/2/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/3/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/4/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/5/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/6/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/7/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/8/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/9/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/10/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/11/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/13/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/14/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/15/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/16/2019,,,,,,,,,0.03,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/17/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/18/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/19/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/21/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/22/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/23/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/24/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/25/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/26/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/27/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/28/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/29/2019,,,,,,,,,1.65,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/30/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,12/31/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0039,"TULSA 6.3 WSW, OK US",36.096712,-96.023136,217,1/1/2020,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/1/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/4/2019,,,3,",L,N",1.64,",L,N",,,1.64,",L,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/7/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/8/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/9/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/10/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/11/2019,,,,,,,,,0.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/12/2019,,,,,,,,,1.87,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/13/2019,,,,,,,,,0.03,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/14/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/15/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/16/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/17/2019,,,,,,,,,0.14,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/18/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/19/2019,,,,,,,,,0.37,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/20/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/21/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/22/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/23/2019,,,,,,,,,0.11,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/24/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/25/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/26/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/27/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/28/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/29/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/30/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,1/31/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/1/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/2/2019,,,,,,,,,0.01,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/3/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/4/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/5/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/6/2019,,,,,,,,,0.06,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/7/2019,,,,,,,,,0.31,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/8/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/9/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/10/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/11/2019,,,,,,,,,0.05,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/12/2019,,,,,,,,,0.72,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/13/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/14/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/15/2019,,,,,,,,,0.01,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/16/2019,,,,,,,,,0.04,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/17/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/18/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/19/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/20/2019,,,,,,,,,0.23,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKRG0014,"OWASSO 4.6 ENE, OK US",36.30176,-95.75649,204.2,2/21/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
